stop_name,stop_lat,stop_lon
108th Ave NE & NE 47th St,47.6521645,-122.196159
NE 20th St & 132nd Ave NE,47.6280785,-122.15947
NE 20th St & 132nd Ave NE,47.6281128,-122.164291
108th Ave NE & NE 53rd St,47.6561165,-122.196136
108th Ave NE & NE 58th St,47.6590614,-122.196106
108th Ave NE & NE 60th St,47.661335,-122.196106
6th St & Kirkland Way,47.6771126,-122.196861
3rd St & 5th Ave,47.6794357,-122.203743
3rd St & 7th Ave,47.6801567,-122.203773
3rd St & 9th Ave,47.6822853,-122.203842
3rd St & 10th Ave,47.6832161,-122.20414
3rd St & 13th Ave,47.6856956,-122.204369
3rd St & 15th Ave,47.6873589,-122.20443
18th Ave & 3rd St,47.6897163,-122.205162
NE 116th St & 98th Ave NE,47.7039528,-122.209877
NE 116th St & 101st Pl NE,47.7039413,-122.2062
NE 116th St & 104th Ave NE,47.7039261,-122.202606
NE 116th St & 108th Ave NE,47.7039146,-122.196968
NE 116th St & 110th Ave NE,47.7039146,-122.194496
NE 116th St & 113th Pl NE,47.7039261,-122.189972
NE 116th St & 120th Ave NE,47.7039185,-122.183296
NE 116th St & 115th Ln NE,47.7039375,-122.18676
124th Ave NE & NE 116th St,47.704422,-122.175713
124th Ave NE & NE 120th St,47.7070732,-122.175606
Totem Lake Blvd & NE 124th St,47.709362,-122.176285
120th Ave NE & Totem Lake Blvd,47.7108116,-122.179276
Kingsgate Park & Ride,47.716526,-122.187653
NE 132nd St & 129th Ave NE,47.7186699,-122.168785
NE 132nd St & 126th Pl NE,47.7186432,-122.172325
120th Ave NE & Totem Lake Way,47.7130318,-122.180115
NE 128th St & 120th Ave NE,47.7149506,-122.181808
Totem Lake Blvd & 120th Ave NE,47.709919,-122.177559
NE 128th St & I-405,47.7148819,-122.185249
NE 128th St & 116th Ave NE,47.7148819,-122.185806
NE 132nd St & 120th Ave NE,47.7183723,-122.180466
NE 132nd St & 129th Pl NE,47.718544,-122.16761
NE 132nd St & 127th Dr NE,47.7185173,-122.170288
NE 132nd St & 124th Ave NE,47.7184792,-122.175163
NE 132nd St & 121st Ave NE,47.7184067,-122.178337
124th Ave NE & NE 132nd St,47.7197685,-122.1754
124th Ave NE & NE 137th Pl,47.7237663,-122.175484
124th Ave NE & NE 140th St,47.7261391,-122.175484
124th Ave NE & NE 142nd Pl,47.7293625,-122.175491
NE 144th St & 124th Ave NE,47.7312012,-122.174377
NE 143rd St & 128th Ave NE,47.730587,-122.168785
NE 143rd St & 131st Ave NE,47.7302856,-122.165466
132nd Ave NE & NE 140th St,47.7268562,-122.164131
132nd Ave NE & NE 136th Pl,47.723156,-122.164253
Richmond Beach Dr NW & NW 196th Pl,47.77005,-122.391151
Bridge Way N & Whitman Ave N,47.6523781,-122.346344
NW 195th St & 20th Ave NW,47.770565,-122.381851
NW 195th St & 18th Ave NW,47.7705688,-122.379417
NW Richmond Beach Rd & 15th Ave NW,47.7698822,-122.376877
NW Richmond Beach Rd & NW 191st St,47.7674789,-122.371986
N 200th St & Dayton Ave N,47.7742043,-122.354034
N 200th St & Greenwood Ave N,47.7742043,-122.356743
NW 200th St & 2nd Ave NW,47.7742119,-122.358734
3rd Ave NW & NW 200th St,47.7738342,-122.361359
3rd Ave NW & NW 198th St,47.7723541,-122.361328
Stone Way N & N 38th St,47.6529388,-122.342468
3rd Ave NW & NW 195th St,47.770092,-122.361305
3rd Ave NW & NW 191st St,47.7669792,-122.361313
Stone Way N & N 40th St,47.6551552,-122.342354
NW Richmond Beach Rd & 8th Ave NW,47.7650452,-122.365677
NW Richmond Beach Rd & 3rd Ave NW,47.765007,-122.361519
NW Richmond Beach Rd & 1st Ave NW,47.7649994,-122.359375
Dayton Ave N & N 185th St,47.7632446,-122.355644
Dayton Ave N & N 183rd St,47.7618675,-122.355057
Dayton Ave N & N 179th Pl,47.7591858,-122.354675
Dayton Ave N & St. Luke Pl N,47.7565994,-122.352997
Dayton Ave N & N 172nd St,47.7539749,-122.353363
Dayton Ave N & N 169th St,47.7518272,-122.354401
Dayton Ave N & Carlyle Hall Rd N,47.7496567,-122.354691
Dayton Ave N & N Greenwood Dr,47.7469292,-122.353378
Dayton Ave N & N 160th St,47.7446823,-122.35334
Dayton Ave N & N 155th St,47.7412224,-122.353325
Dayton Ave N & N 155th St,47.7396088,-122.353294
Dayton Ave N & N 150th St,47.7377815,-122.353256
N 172nd St & Fremont Ave N,47.7540588,-122.351357
N 172nd St & Dayton Ave N,47.7541924,-122.352837
Fremont Ave N & N 170th St,47.7527618,-122.350868
Fremont Ave N & N 167th St,47.7504272,-122.350815
Fremont Ave N & N 167th St,47.7503281,-122.351013
Westminster Way N & N 148th St,47.7356606,-122.354706
N 145th St & Greenwood Ave N,47.7340622,-122.355156
N 145th St & Evanston Ave N,47.7340622,-122.351372
N 145th St & Linden Ave N,47.7340622,-122.347397
N 145th St & Aurora Ave N,47.7340622,-122.344704
Stone Way N & N 42nd St,47.6582642,-122.342209
N 145th St & Interlake Ave N,47.7340622,-122.341095
N 145th St & Courtland Pl N,47.7340622,-122.337738
N 145th St & Meridian Ave N,47.7340622,-122.333954
N 145th St & Corliss Ave N,47.7340431,-122.331223
NE 145th St & 1st Ave NE,47.7340279,-122.328407
94th St SW & Perimeter Rd,47.9142952,-122.276649
Boeing Parking Lot Acs & Gate E-69,47.9179459,-122.275078
Boeing Access Rd & Gate E-72,47.9254913,-122.280731
Boeing Perimeter Rd & Unnamed,47.9323654,-122.27755
Boeing Perimeter Rd & Gate E-80,47.9310493,-122.270912
Boeing Access Rd & Lot N-8,47.9316673,-122.265678
Boeing Access Rd & Gate E-77,47.9275551,-122.264862
Airport Rd & 100th St SW,47.9074478,-122.270943
94th St SW & 29th Ave W,47.9134483,-122.272835
Stone Way N & N Allen Pl,47.6605759,-122.342079
NE 135th St & 1st Ave NE,47.7268677,-122.328461
5th Ave NE & NE 145th St,47.7344398,-122.323479
NE 145th St & 5th Ave NE,47.7341232,-122.324081
NE 145th St & 1st Ave NE,47.7341614,-122.328804
N 145th St & Corliss Ave N,47.7341805,-122.331932
N 145th St & Meridian Ave N,47.7342072,-122.334732
N 145th St & Courtland Pl N,47.7342033,-122.338013
N 145th St & Interlake Ave N,47.7341995,-122.341454
N 145th St & Aurora Ave N,47.7341995,-122.345604
N 145th St & Linden Ave N,47.7341995,-122.348213
N 145th St & Dayton Ave N,47.7341995,-122.352928
N 145th St & Greenwood Ave N,47.7341995,-122.355141
Stevens Way & Memorial Way,47.6596909,-122.308823
Stevens Way & Rainier Vis,47.6523361,-122.306427
Stevens Way & Benton Ln,47.6543655,-122.305214
Stevens Way & Garfield Ln,47.6521492,-122.308495
Grant Ln & Stevens Way,47.6551018,-122.310921
Stevens Way & Pend Oreille Rd,47.6568756,-122.304909
NW Market St & 3rd Ave NW,47.667099,-122.361046
Aurora Ave N & N 46th St,47.6616707,-122.347488
Aurora Ave N & N 46th St,47.6616859,-122.34716
Stevens Way & Pend Oreille Rd,47.6572571,-122.304573
Stevens Way & Chelan Ln,47.6594391,-122.306824
Grant Ln & George Washington Lane,47.6550446,-122.311172
Stevens Way & Benton Ln,47.6537132,-122.305038
Stevens Way & Rainier Vis,47.6523285,-122.306099
Stevens Way & Okanogan Ln,47.6520462,-122.308693
Dayton Ave N & N 150th St,47.7379456,-122.35305
Dayton Ave N & N 150th St,47.7398682,-122.353096
Dayton Ave N & N 155th St,47.741745,-122.353134
Dayton Ave N & N 160th St,47.7442513,-122.353134
Dayton Ave N & N Greenwood Dr,47.7474403,-122.35334
Dayton Ave N & Carlyle Hall Rd N,47.749012,-122.354172
Dayton Ave N & N 167th St,47.7512016,-122.354416
Dayton Ave N & N 171st St,47.7536621,-122.35331
Dayton Ave N & St. Luke Pl N,47.7573242,-122.353294
Dayton Ave N & N 179th Pl,47.7593498,-122.354515
Dayton Ave N & N 183rd St,47.7615776,-122.354759
Dayton Ave N & N 185th St,47.7632179,-122.355415
NW Richmond Beach Rd & 1st Ave NW,47.7651253,-122.358734
NW Richmond Beach Rd & 3rd Ave NW,47.7651482,-122.361656
N 160th St & Aurora Ave N,47.7451172,-122.346046
NW Richmond Beach Rd & 8th Ave NW,47.7651787,-122.365356
N 160th St & Dayton Ave N,47.7449646,-122.352753
NW Richmond Beach Rd & 12th Ave NW,47.7680283,-122.372337
NW Richmond Beach Rd & 15th Ave NW,47.7699814,-122.376724
N 185th St & Fremont Ave N,47.7632942,-122.351151
NW 195th St & 15th Ave NW,47.77071,-122.379555
NW 196th St & 20th Ave NW,47.7709045,-122.383148
NW 196th St & NW 194th Pl,47.7717743,-122.386986
N 160th St & Evanston Ave N,47.7451057,-122.352585
NW 196th St & 26th Ave NW,47.7718353,-122.390617
Aurora Ave N & N 200th St,47.7737427,-122.346123
Aurora Ave N & N 192nd St,47.767128,-122.346001
N 185th St & Aurora Ave N,47.763176,-122.345078
N 185th St & Ashworth Ave N,47.7631874,-122.340225
N 185th St & Wallingford Ave N,47.763195,-122.337395
Aurora Ave N & N 185th St,47.7624741,-122.346115
Aurora Ave N & N 180th St,47.7595062,-122.346207
N 175th St & Midvale Ave N,47.7559013,-122.343422
N 175th St & Densmore Ave N,47.7559166,-122.33876
N 175th St & Meridian Ave N,47.7559166,-122.333992
I-5 & NE 145th St,47.7324677,-122.324989
Aurora Ave N & N 175th St,47.7553864,-122.345795
Aurora Ave N & N 170th St,47.7520828,-122.345665
Aurora Ave N & N 165th St,47.7484436,-122.345581
Aurora Ave N & N 160th St,47.7448082,-122.345482
Aurora Ave N & N 155th St,47.7407265,-122.345375
Aurora Ave N & N 152nd St,47.7387047,-122.345322
Aurora Ave N & N 145th St,47.7349243,-122.345016
Aurora Ave N & N 152nd St,47.7392044,-122.345131
Aurora Ave N & N 155th St,47.7419205,-122.345207
Aurora Ave N & N 160th St,47.7452927,-122.345291
Aurora Ave N & N 165th St,47.7489395,-122.34539
Aurora Ave N & N 170th St,47.7530403,-122.345482
Aurora Ave N & N 175th St,47.7563477,-122.345703
I-5 & NE 145th St,47.7336693,-122.324173
I-5 & 5th Ave NE,47.7351074,-122.323723
N 175th St & Meridian Ave N,47.7560616,-122.335869
N 175th St & Densmore Ave N,47.7560539,-122.339256
Aurora Ave N & N 180th St,47.7600365,-122.346001
Aurora Ave N & N 185th St,47.7635765,-122.345856
N 185th St & Meridian Ave N,47.76334,-122.335495
N 185th St & Wallingford Ave N,47.7633286,-122.338081
N 185th St & Ashworth Ave N,47.7633209,-122.340828
N 185th St & Aurora Ave N,47.7633095,-122.346771
Aurora Ave N & N 192nd St,47.7680626,-122.34581
Shoreline Park And Ride,47.7668228,-122.347366
Aurora Ave N & N 200th St,47.7739372,-122.345924
NE 171st St & 133rd Ave NE,47.7506294,-122.161232
Sr 203 & Stewart St,47.7422981,-121.985779
Sr 203 & Stewart St,47.7423325,-121.98597
Woodinville Park And Ride,47.757122,-122.151436
NE 175th St & 140th Ave NE,47.7545509,-122.153381
Woodinville Park And Ride,47.7567825,-122.151398
NE 175th St & 135th Ave NE,47.7544136,-122.157692
NE 171st St & 133rd Ave NE,47.7507629,-122.161247
5th Ave & Pine St,47.6116676,-122.336601
NE 175th St & 135th Ave NE,47.7545509,-122.159569
I-405 Ramp & Sr 527,47.7938194,-122.214149
131st Ave NE & NE 175th St,47.7547493,-122.165245
NE 180th St & 12700 Block,47.7579765,-122.16909
Canyon Park P&R & I-405,47.7939835,-122.211502
120th Ave NE & North Creek Pkwy S,47.763176,-122.176643
120th Ave NE & NE 195th St,47.7682419,-122.180054
NE 195th St & 120th Ave NE,47.7691193,-122.182404
NE 175th St & 131st Ave NE,47.7545815,-122.165833
NE 192nd Pl & NE Hollyhills Dr,47.7662277,-122.169304
Sr 522 & 132nd Ave NE,47.7587624,-122.164597
E Riverside Dr & 102nd Ave NE,47.75634,-122.202705
102nd Ave NE & E Riverside Dr,47.7568092,-122.203842
E Riverside Dr & 111th Ave NE,47.7531967,-122.188522
E Riverside Dr & E Riverside Pl,47.7528839,-122.193184
NE 192nd Pl & NE Hollyhills Dr,47.7660255,-122.169128
E Riverside Dr & Eason Ave,47.7560616,-122.199478
E Riverside Dr & Eason Ave,47.7559624,-122.199661
E Riverside Dr & 111th Ave NE,47.752594,-122.192078
E Riverside Dr & 111th Ave NE,47.7530937,-122.188377
NE 180th St & 132nd Ave NE,47.7595482,-122.164207
NE 180th St & 132nd Ave NE,47.7594261,-122.163979
NE 192nd Pl & 130th Ct NE,47.7664833,-122.165741
NE Hollyhills Dr & 126th Ave NE,47.7655602,-122.17276
130th Pl NE & NE 192nd Pl,47.7671165,-122.165016
NE Hollyhills Dr & 126th Ave NE,47.7655373,-122.173187
NE 195th St & 136th Ave NE,47.7689323,-122.160553
NE 195th St & 136th Ave NE,47.768795,-122.160263
NE 195th St & Woodinville High School Acs,47.7689285,-122.163811
NE 195th St & 136th Ave NE,47.7687874,-122.158035
NE 195th St & 130th Ave NE,47.768959,-122.16629
130th Pl NE & NE 195th St,47.7688332,-122.166344
NE 185th St & 103rd Ave NE,47.7619629,-122.20163
NE 185th St & 103rd Ave NE,47.7620163,-122.203262
NE 185th St & 104th Ave NE,47.7619629,-122.201309
Beardslee Blvd & Sunrise Dr,47.7606125,-122.20018
Beardslee Blvd & 108th Ave NE,47.7621956,-122.196014
Beardslee Blvd & 110th Ave NE,47.7638016,-122.193565
Beardslee Blvd & NE 195th St,47.7679253,-122.190971
NE 195th St & North Creek Pkwy,47.7689896,-122.183022
120th Ave NE & NE 195th St,47.768261,-122.18026
120th Ave NE & North Creek Pkwy S,47.7629509,-122.176804
120th Ave NE & NE 185th St,47.7594032,-122.175125
120th Ave NE & NE 185th St,47.7602234,-122.176025
Main St & 103rd Ave NE,47.7602425,-122.202171
Beardslee Blvd & NE 195th St,47.7679482,-122.191193
Woodland Pl N & N 65th St,47.6763344,-122.346985
Kaysner Way & Woodinville Dr,47.7593918,-122.199783
Beardslee Blvd & 110th Ave NE,47.7640305,-122.193512
Woodinville Dr & Kaysner Way,47.7593803,-122.202759
Campus Way NE,47.7618294,-122.192337
Beardslee Blvd & NE 185th St,47.7619476,-122.197227
Beardslee Blvd & 104th Ave NE,47.7606392,-122.200783
NE 185th St & Beardslee Blvd,47.7620392,-122.198074
Bothell Way NE & NE 180th St,47.7579346,-122.211411
102nd Ave NE & Main St,47.7597656,-122.20385
102nd Ave NE & Main St,47.7596474,-122.203651
NE Bothell Way & 96th Ave NE,47.7511711,-122.212006
NE Bothell Way & 91st Ave NE,47.7530632,-122.225342
NE Bothell Way & 83rd Pl NE,47.7547112,-122.230545
NE Bothell Way & 80th Ave NE,47.7560043,-122.234673
NE Bothell Way & 77th Ct NE,47.7563019,-122.236435
NE Bothell Way & Kenmore Park & Ride,47.7571335,-122.24147
Kenmore Park & Ride & NE Bothell Way,47.7584076,-122.241295
Kenmore Park & Ride & 73rd Ave NE,47.759201,-122.243057
NE 181st St & 73rd Ave NE,47.7592163,-122.244492
NE Bothell Way & 68th Ave NE,47.7584152,-122.249435
NE Bothell Way & 61st Ave NE,47.7583733,-122.263237
35th Ave NE & Ballinger Way NE,47.7631645,-122.291771
NE 181st St & 73rd Ave NE,47.7591248,-122.24485
Bothell Way NE & Ballinger Way NE,47.7532158,-122.277527
Bothell Way NE & Lake Forest Park,47.7521896,-122.280037
Bothell Way NE & NE 165th St,47.7483215,-122.284912
Bothell Way NE & 39th Ave NE,47.7444992,-122.286514
N 205th St & Aurora Ave N,47.7778625,-122.34745
N 205th St & Fremont Ave N,47.7778587,-122.350029
Bothell Way NE & NE 153rd St,47.7393837,-122.289886
N 205th St & Greenwood Ave N,47.7778358,-122.358513
Firdale Ave & 241st Pl SW,47.7784004,-122.362679
Firdale Ave & 240th Pl SW,47.7811813,-122.366066
Lake City Way NE & NE 145th St,47.7331505,-122.292519
Lake City Way NE & NE 137th St,47.7280769,-122.292343
Linden Ave N & N 72nd St,47.6812248,-122.346809
Lake City Way NE & NE 130th St,47.7226944,-122.293411
Lake City Way NE & NE 125th St,47.7189598,-122.295525
Lake City Way NE & NE 125th St,47.7203827,-122.294479
Lake City Way NE & NE 130th St,47.7235718,-122.292793
Lake City Way NE & NE 137th St,47.7280159,-122.292137
Bothell Way NE & NE 145th St,47.7344627,-122.292343
Bothell Way NE & NE 153rd St,47.7397232,-122.289368
Bothell Way NE & NE 165th St,47.7484856,-122.284569
Bothell Way NE & Lake Forest Park,47.7521172,-122.279831
Bothell Way NE & Ballinger Way NE,47.7537308,-122.275841
NE Bothell Way & 61st Ave NE,47.7583008,-122.261803
NE Bothell Way & 68th Ave NE,47.7582016,-122.24881
NE Bothell Way & 73rd Ave NE,47.7572556,-122.243042
NE Bothell Way & 77th Ct NE,47.756134,-122.236267
Aurora Ave N & N 76th St,47.683754,-122.344391
NE Bothell Way & 80th Ave NE,47.7556229,-122.233536
NE Bothell Way & 83rd Pl NE,47.7543678,-122.230042
Bothell Way NE & 96th Ave NE,47.7516861,-122.211555
NE 180th St & 126th Ave NE,47.7580719,-122.172478
Sr 522 & 132nd Ave NE,47.7575188,-122.164345
NE 175th St & 132nd Ave NE,47.7544098,-122.163223
NE 175th St & 140th Ave NE,47.754406,-122.152206
NE Woodinville Duvall Rd & NE 178th St,47.7559395,-122.148979
NE Woodinville Duvall Rd & 156th Ave NE,47.7615128,-122.131737
NE Woodinville Duvall Rd & 160th Ave NE,47.7615128,-122.125603
NE Woodinville Duvall Rd & 168th Ave NE,47.7614365,-122.114845
NE Woodinville Duvall Rd & 176th Ave NE,47.7613678,-122.105118
NE Woodinville Duvall Rd & 182nd Ave NE,47.7612572,-122.098412
NE Woodinville Duvall Rd & Avondale Rd NE,47.7567558,-122.084938
Avondale Rd NE & Tolt Pipeline Trl,47.7365646,-122.080551
Avondale Rd NE & NE 146th Way,47.733799,-122.081619
NE Woodinville Duvall Rd & Mink Rd NE,47.7548409,-122.061348
NE Woodinville Duvall Rd & Cottage Lake Park Rd,47.7579536,-122.087646
NE Woodinville Duvall Rd & 185th Ave NE,47.7594032,-122.090981
Avondale Rd NE & NE 173rd St,47.7528038,-122.081131
Avondale Rd NE & NE 168th St,47.750515,-122.081551
Avondale Rd NE & NE 165th St,47.7473297,-122.082054
Avondale Rd NE & NE 159th St,47.7420235,-122.080894
Avondale Rd NE & NE 155th St,47.7400131,-122.080429
Avondale Rd NE & NE 143rd St,47.7290878,-122.083534
NE Woodinville Duvall Rd & Avondale Rd NE,47.7551346,-122.081268
NE Woodinville Duvall Rd & 197th Ave NE,47.7537651,-122.074791
NE Woodinville Duvall Rd & 212th Ave NE,47.7533989,-122.052444
NE Woodinville Duvall Rd & NE 175th St,47.7548904,-122.040451
NE Woodinville Duvall Rd & West Snoqualmie Val Rd NE,47.7437706,-122.008781
NE Woodinville Duvall Rd & Avondale Rd NE,47.7551994,-122.080948
NE Woodinville Duvall Rd & Avondale Rd NE,47.7548752,-122.079788
NE Woodinville Duvall Rd & NE 172nd St,47.7511597,-122.017281
NE Woodinville Duvall Rd & NE North Woodinville Way,47.7641945,-122.142723
NE Woodinville Duvall Rd & NE North Woodinville Way,47.7640953,-122.143188
Woodinville Snohomsh Rd & NE 190th St,47.7652931,-122.154099
Woodinville Snohomsh Rd & 139th Ave NE,47.7658539,-122.154541
Aurora Ave N & N 80th St,47.68713,-122.344406
NE Woodinville Duvall Rd & 204th Ave NE,47.7540665,-122.068626
NE Woodinville Duvall Rd & 228th Ave NE,47.7605133,-122.034912
NE Woodinville Duvall Rd & 228th Ave NE,47.7609711,-122.037277
NE Woodinville Duvall Rd & 228th Ave NE,47.7604179,-122.03508
N 200th St & Whitman Ave N,47.7742233,-122.347107
N 200th St & Fremont Ave N,47.7742195,-122.351265
Aurora Ave N & N 85th St,47.6908951,-122.344429
8th Ave NW & NW 200th St,47.7739754,-122.366768
8th Ave NW & NW 205th St,47.7775497,-122.366791
8th Ave NW & NW 197th St,47.7718964,-122.366768
8th Ave NW & NW 193rd St,47.7692795,-122.366737
8th Ave NW & NW 190th St,47.7665062,-122.366722
Meridian Ave N & N 203rd St,47.7760849,-122.335182
Meridian Ave N & N 205th St,47.7773857,-122.335419
Meridian Ave N & N 205th St,47.7776108,-122.335228
15th Ave NE & Ballinger Way NE,47.7768135,-122.31382
15th Ave NE & Forest Park Dr NE,47.7747955,-122.313721
15th Ave NE & NE 200th Ct,47.7721519,-122.31356
15th Ave NE & NE Perkins Way,47.7656479,-122.313995
15th Ave NE & 24th Ave NE,47.7626801,-122.312737
15th Ave NE & NE 180th St,47.7591515,-122.31356
15th Ave NE & NE 177th St,47.7572212,-122.313576
15th Ave NE & NE 175th St,47.7554359,-122.313576
15th Ave NE & NE 172nd St,47.7541695,-122.313515
Aurora Ave N & N 91st St,47.6946907,-122.344475
15th Ave NE & NE 170th St,47.7518005,-122.313408
15th Ave NE & NE 168th St,47.7499809,-122.313316
15th Ave NE & NE 165th St,47.7482872,-122.313248
5th Ave NE & NE 163rd St,47.7477875,-122.324013
5th Ave NE & NE 161st St,47.7454681,-122.323944
5th Ave NE & NE 158th St,47.7436676,-122.323875
NE 155th St & 6th Ave NE,47.7412415,-122.322647
NE 155th St & 8th Ave NE,47.7412186,-122.320564
N 155th St & Meridian Ave N,47.7415009,-122.334869
NE 155th St & 10th Ave NE,47.7411842,-122.317886
N 155th St & Meridian Ave N,47.7413559,-122.33416
N 155th St & Ashworth Ave N,47.7414932,-122.340363
N 155th St & Ashworth Ave N,47.7413521,-122.339531
N 155th St & Midvale Ave N,47.7413445,-122.343842
NE 155th St & 12th Ave NE,47.7411613,-122.315323
15th Ave NE & NE 155th St,47.7406998,-122.313026
15th Ave NE & NE 150th St,47.7373352,-122.312943
Aurora Ave N & N 95th St,47.6980553,-122.344513
25th Ave NE & NE 150th St,47.7373085,-122.301895
NE 150th St & 20th Ave NE,47.7375832,-122.307739
NE 150th St & 15th Ave NE,47.7374992,-122.312317
NE 150th St & 20th Ave NE,47.737442,-122.307167
NE 150th St & 25th Ave NE,47.7373886,-122.302628
15th Ave NE & NE 150th St,47.7379227,-122.312752
5th Ave NE & NE 175th St,47.7564125,-122.323982
NE 175th St & 5th Ave NE,47.7557907,-122.323433
NE 175th St & 10th Ave NE,47.7558632,-122.318176
NE 175th St & 15th Ave NE,47.7558212,-122.314186
NE 155th St & 15th Ave NE,47.7412758,-122.31356
NE 155th St & 12th Ave NE,47.7413025,-122.316086
NE 175th St & 10th Ave NE,47.7557411,-122.319008
NE 155th St & 10th Ave NE,47.741333,-122.318733
NE 155th St & 8th Ave NE,47.7413635,-122.321411
5th Ave NE & NE 155th St,47.741787,-122.323616
NE 155th St & 2nd Ave NE,47.7412834,-122.327477
NE 155th St & 3rd Ave NE,47.7414131,-122.326767
5th Ave NE & NE 158th St,47.7437859,-122.323685
